Time;Channel A;Channel B
8,24452907;0,17288736;-0,00015259
8,26500907;0,12924589;-0,00015259
8,28548907;0,12924589;-0,00015259
8,30596907;0,12924589;-0,00015259
8,32644907;0,12924589;-0,00015259
8,34692907;0,12924589;-0,00015259
8,36740907;0,08560442;-0,00015259
8,38788907;0,08560442;-0,00015259
8,40836907;0,08560442;-0,00015259
8,42884907;0,08560442;-0,00015259
8,44932907;0,08560442;-0,00015259
8,46980907;0,08560442;-0,00015259
8,49028907;0,04181036;-0,00015259
8,51076907;0,04181036;-0,00015259
8,53124907;0,04181036;-0,00015259
8,55172907;0,04181036;-0,00015259
8,57220907;0,04181036;-0,00015259
8,59268907;0,04181036;-0,00015259
8,61316907;0,04181036;-0,00015259
8,63364907;-0,00198370;-0,00015259
8,65412907;-0,00198370;-0,00015259
8,67460907;-0,04562517;-0,00015259
8,69508907;-0,00198370;-0,00015259
8,71556907;-0,00198370;-0,00015259
8,73604907;-0,00198370;-0,00015259
8,75652907;0,04181036;-0,00015259
8,77700907;0,04181036;-0,00015259
8,79748907;0,04181036;-0,00015259
8,81796907;0,04181036;-0,00015259
8,83844907;0,04181036;-0,00015259
8,85892907;0,04181036;-0,00015259
8,87940907;0,08560442;-0,00015259
8,89988907;0,08560442;-0,00015259
8,92036907;0,08560442;-0,00015259
8,94084907;0,08560442;-0,00015259
8,96132907;0,08560442;-0,00015259
8,98180907;0,08560442;-0,00015259
9,00228907;0,12924589;-0,00015259
9,02276907;0,12924589;-0,00015259
9,04324907;0,12924589;-0,00015259
9,06372907;0,12924589;-0,00015259
9,08420907;0,12924589;-0,00015259
9,10468907;0,12924589;-0,00015259
9,12516907;0,12924589;-0,00015259
9,14564907;0,17288736;-0,00015259
9,16612907;0,17288736;0,04379406
9,18660907;0,21668142;-0,00015259
9,20708907;0,17288736;-0,00015259
9,22756907;0,21668142;-0,00015259
9,24804907;0,21668142;-0,00015259
9,26852907;0,21668142;-0,00015259
9,28900907;0,21668142;-0,00015259
9,30948907;0,26047549;-0,00015259
9,32996907;0,21668142;-0,00015259
9,35044907;0,26047549;-0,00015259
9,37092907;0,26047549;-0,00015259
9,39140907;0,26047549;-0,00015259
9,41188907;0,26047549;-0,00015259
9,43236907;0,30411693;-0,00015259
9,45284907;0,30411693;-0,00015259
9,47332907;0,30411693;-0,00015259
9,49380907;0,30411693;-0,00015259
9,51428907;0,30411693;-0,00015259
9,53476907;0,30411693;-0,00015259
9,55524907;0,30411693;-0,00015259
9,57572907;0,34791100;-0,00015259
9,59620907;0,34791100;-0,00015259
9,61668907;0,34791100;-0,00015259
9,63716907;0,34791100;-0,00015259
9,65764907;0,39170507;-0,00015259
9,67812906;0,39170507;-0,00015259
9,69860906;0,39170507;-0,00015259
9,71908906;0,39170507;-0,00015259
9,73956906;0,39170507;-0,00015259
9,76004906;0,39170507;-0,00015259
9,78052906;0,43534654;-0,00015259
9,80100906;0,39170507;-0,00015259
9,82148906;0,43534654;-0,00015259
9,84196906;0,43534654;-0,00015259
9,86244906;0,47914061;-0,00015259
9,88292906;0,47914061;-0,00015259
9,90340906;0,47914061;-0,00015259
9,92388906;0,47914061;-0,00015259
9,94436906;0,47914061;-0,00015259
9,96484906;0,47914061;-0,00015259
9,98532906;0,52293468;-0,00015259
10,00580906;0,52293468;-0,00015259
10,02628906;0,52293468;3,60438848
10,04676906;0,52293468;4,92309332
10,06724906;0,52293468;4,92309332
10,08772906;0,52293468;4,96704006
10,10820906;0,56657612;4,96704006
10,12868906;0,56657612;4,96704006
10,14916906;0,56657612;4,96704006
10,16964906;0,56657612;4,96704006
10,19012906;0,61037016;4,92309332
10,21060906;0,56657612;4,96704006
10,23108906;0,61037016;4,96704006
10,25156906;0,61037016;4,96704006
10,27204906;0,61037016;4,96704006
10,29252906;0,61037016;
10,31300906;0,65416425;4,96704006
10,33348906;0,65416425;4,96704006
10,35396906;0,65416425;4,96704006
10,37444906;0,65416425;4,96704006
10,39492906;0,65416425;4,96704006
10,41540906;0,65416425;4,96704006
10,43588906;0,65416425;4,96704006
10,45636906;0,69780570;4,96704006
10,47684906;0,69780570;4,96704006
10,49732906;0,69780570;4,96704006
10,51780906;0,69780570;4,96704006
10,53828906;0,74159980;4,96704006
10,55876906;0,74159980;4,96704006
10,57924906;0,74159980;4,96704006
10,59972906;0,74159980;4,96704006
10,62020906;0,74159980;4,96704006
10,64068906;0,78539383;4,96704006
10,66116906;0,78539383;4,96704006
10,68164906;0,78539383;4,96704006
10,70212906;0,78539383;4,96704006
10,72260906;0,78539383;4,96704006
10,74308906;0,78539383;4,96704006
10,76356906;0,78539383;4,96704006
10,78404906;0,82918793;4,92309332
10,80452906;0,82918793;4,96704006
10,82500906;0,82918793;4,96704006
10,84548906;0,82918793;4,96704006
10,86596906;0,87282938;4,96704006
10,88644906;0,87282938;4,96704006
10,90692906;0,87282938;4,96704006
10,92740906;0,87282938;4,96704006
10,94788906;0,87282938;4,96704006
10,96836906;0,91662341;4,96704006
10,98884906;0,91662341;4,96704006
11,00932906;0,91662341;4,96704006
11,02980906;0,91662341;4,96704006
11,05028906;0,91662341;4,96704006
11,07076906;0,91662341;
11,09124906;0,96041751;4,96704006
11,11172906;0,96041751;4,96704006
11,13220906;0,96041751;4,96704006
11,15268906;0,96041751;4,96704006
11,17316906;1,00405896;4,96704006
11,19364906;0,96041751;4,96704006
11,21412906;0,96041751;4,96704006
11,23460906;1,00405896;4,96704006
11,25508906;1,00405896;4,96704006
11,27556906;1,00405896;4,96704006
11,29604906;1,04785299;4,96704006
11,31652905;1,04785299;
11,33700905;1,04785299;4,96704006
11,35748905;1,04785299;4,96704006
11,37796905;1,04785299;4,96704006
11,39844905;1,04785299;4,96704006
11,41892905;1,09164703;4,92309332
11,43940905;1,09164703;4,96704006
11,45988905;1,09164703;4,96704006
11,48036905;1,09164703;4,96704006
11,50084905;1,09164703;4,96704006
11,52132905;1,09164703;4,96704006
11,54180905;1,13528860;4,96704006
11,56228905;1,13528860;4,92309332
11,58276905;1,13528860;4,96704006
11,60324905;1,13528860;4,96704006
11,62372905;1,13528860;4,96704006
11,64420905;1,13528860;4,96704006
11,66468905;1,13528860;4,96704006
11,68516905;1,17908263;4,96704006
11,70564905;1,17908263;4,96704006
11,72612905;1,17908263;4,96704006
11,74660905;1,17908263;4,96704006
11,76708905;1,22287667;4,96704006
11,78756905;1,22287667;4,96704006
11,80804905;1,22287667;4,96704006
11,82852905;1,22287667;4,96704006
11,84900905;1,22287667;4,96704006
11,86948905;1,26651812;
11,88996905;1,26651812;4,96704006
11,91044905;1,26651812;
11,93092905;1,26651812;4,96704006
11,95140905;1,26651812;4,96704006
11,97188905;1,26651812;4,96704006
11,99236905;1,26651812;4,96704006
12,01284905;1,26651812;4,96704006
12,03332905;1,31031215;4,96704006
12,05380905;1,31031215;4,96704006
12,07428905;1,35410631;4,92309332
12,09476905;1,35410631;4,96704006
12,11524905;1,35410631;4,96704006
12,13572905;1,35410631;4,96704006
12,15620905;1,35410631;4,96704006
12,17668905;1,35410631;4,96704006
12,19716905;1,35410631;4,96704006
12,21764905;1,35410631;4,96704006
12,23812905;1,39774776;4,96704006
12,25860905;1,39774776;4,96704006
12,27908905;1,44154179;4,96704006
12,29956905;1,44154179;4,96704006
12,32004905;1,44154179;4,96704006
12,34052905;1,44154179;4,96704006
12,36100905;1,44154179;4,96704006
12,38148905;1,48533583;4,96704006
12,40196905;1,44154179;4,96704006
12,42244905;1,48533583;4,96704006
12,44292905;1,48533583;4,92309332
12,46340905;1,48533583;4,96704006
12,48388905;1,48533583;4,92309332
12,50436905;1,48533583;
12,52484905;1,52912986;
12,54532905;1,52912986;4,96704006
12,56580905;1,52912986;
12,58628905;1,52912986;4,96704006
12,60676905;1,52912986;4,96704006
12,62724905;1,52912986;4,96704006
12,64772905;1,57277143;4,96704006
12,66820905;1,57277143;4,96704006
12,68868905;1,57277143;4,96704006
12,70916905;1,57277143;4,96704006
12,72964905;1,57277143;4,96704006
12,75012905;1,61656547;4,92309332
12,77060905;1,61656547;4,96704006
12,79108905;1,61656547;4,96704006
12,81156905;1,61656547;4,96704006
12,83204905;1,61656547;4,96704006
12,85252905;1,61656547;4,96704006
12,87300905;1,66035950;4,96704006
12,89348905;1,66035950;4,96704006
12,91396905;1,66035950;4,96704006
12,93444905;1,66035950;4,96704006
12,95492905;1,70400095;4,96704006
12,97540904;1,66035950;4,96704006
12,99588904;1,70400095;4,96704006
13,01636904;1,70400095;4,96704006
13,03684904;1,70400095;4,96704006
13,05732904;1,74779499;4,96704006
13,07780904;1,70400095;4,96704006
13,09828904;1,70400095;4,96704006
13,11876904;1,74779499;4,96704006
13,13924904;1,74779499;4,96704006
13,15972904;1,74779499;4,96704006
13,18020904;1,79158914;4,96704006
13,20068904;1,79158914;4,96704006
13,22116904;1,79158914;4,96704006
13,24164904;1,79158914;4,96704006
13,26212904;1,83523059;4,96704006
13,28260904;1,83523059;4,96704006
13,30308904;1,83523059;4,96704006
13,32356904;1,83523059;4,92309332
13,34404904;1,83523059;4,96704006
13,36452904;1,83523059;4,96704006
13,38500904;1,87902462;4,96704006
13,40548904;1,87902462;4,92309332
13,42596904;1,87902462;4,96704006
13,44644904;1,87902462;
13,46692904;1,87902462;4,92309332
13,48740904;1,87902462;4,96704006
13,50788904;1,92281866;4,96704006
13,52836904;1,92281866;
13,54884904;1,92281866;4,96704006
13,56932904;1,92281866;4,96704006
13,58980904;1,92281866;4,96704006
13,61028904;1,96646011;4,96704006
13,63076904;1,96646011;4,96704006
13,65124904;1,96646011;4,96704006
13,67172904;1,96646011;4,96704006
13,69220904;1,96646011;
13,71268904;1,96646011;4,96704006
13,73316904;1,96646011;4,96704006
13,75364904;1,96646011;4,96704006
13,77412904;1,92281866;4,96704006
13,79460904;1,96646011;4,96704006
13,81508904;1,92281866;4,96704006
13,83556904;1,92281866;4,96704006
13,85604904;1,92281866;
13,87652904;1,87902462;4,96704006
13,89700904;1,87902462;4,96704006
13,91748904;1,87902462;4,96704006
13,93796904;1,87902462;4,96704006
13,95844904;1,87902462;4,96704006
13,97892904;1,87902462;4,96704006
13,99940904;1,83523059;4,96704006
14,01988904;1,87902462;4,96704006
14,04036904;1,83523059;4,96704006
14,06084904;1,83523059;4,96704006
14,08132904;1,79158914;4,96704006
14,10180904;1,79158914;4,96704006
14,12228904;1,79158914;4,96704006
14,14276904;1,79158914;4,96704006
14,16324904;1,79158914;4,96704006
14,18372904;1,79158914;4,96704006
14,20420904;1,79158914;4,96704006
14,22468904;1,74779499;4,96704006
14,24516904;1,74779499;4,96704006
14,26564904;1,74779499;4,96704006
14,28612904;1,74779499;4,96704006
14,30660904;1,70400095;4,96704006
14,32708904;1,70400095;4,96704006
14,34756904;1,70400095;4,96704006
14,36804904;1,70400095;4,96704006
14,38852904;1,70400095;4,96704006
14,40900904;1,66035950;4,96704006
14,42948904;1,66035950;4,96704006
14,44996904;1,66035950;4,96704006
14,47044904;1,66035950;4,96704006
14,49092904;1,66035950;4,96704006
14,51140904;1,66035950;4,96704006
14,53188904;1,61656547;4,96704006
14,55236904;1,66035950;4,96704006
14,57284904;1,61656547;4,92309332
14,59332904;1,61656547;4,96704006
14,61380903;1,61656547;4,96704006
14,63428903;1,57277143;4,96704006
14,65476903;1,61656547;4,96704006
14,67524903;1,57277143;4,96704006
14,69572903;1,57277143;4,96704006
14,71620903;1,52912986;4,96704006
14,73668903;1,57277143;4,96704006
14,75716903;1,57277143;4,96704006
14,77764903;1,52912986;4,96704006
14,79812903;1,52912986;4,96704006
14,81860903;1,52912986;4,96704006
14,83908903;1,52912986;4,92309332
14,85956903;1,52912986;
14,88004903;1,52912986;4,96704006
14,90052903;1,48533583;4,96704006
14,92100903;1,48533583;4,96704006
14,94148903;1,48533583;
14,96196903;1,48533583;4,96704006
14,98244903;1,48533583;4,96704006
15,00292903;1,48533583;4,96704006
15,02340903;1,44154179;4,96704006
15,04388903;1,44154179;4,96704006
15,06436903;1,39774776;4,96704006
15,08484903;1,44154179;4,96704006
15,10532903;1,39774776;4,96704006
15,12580903;1,39774776;4,96704006
15,14628903;1,39774776;4,92309332
15,16676903;1,35410631;4,96704006
15,18724903;1,35410631;4,96704006
15,20772903;1,35410631;4,96704006
15,22820903;1,35410631;4,96704006
15,24868903;1,35410631;4,96704006
15,26916903;1,35410631;4,96704006
15,28964903;1,31031215;4,96704006
15,31012903;1,31031215;4,96704006
15,33060903;1,31031215;4,96704006
15,35108903;1,31031215;4,96704006
15,37156903;1,31031215;4,96704006
15,39204903;1,31031215;4,96704006
15,41252903;1,26651812;4,96704006
15,43300903;1,26651812;4,96704006
15,45348903;1,26651812;4,96704006
15,47396903;1,26651812;4,96704006
15,49444903;1,22287667;
15,51492903;1,22287667;4,96704006
15,53540903;1,22287667;4,96704006
15,55588903;1,22287667;4,96704006
15,57636903;1,22287667;4,96704006
15,59684903;1,17908263;4,96704006
15,61732903;1,17908263;4,96704006
15,63780903;1,17908263;4,96704006
15,65828903;1,17908263;4,92309332
15,67876903;1,17908263;4,96704006
15,69924903;1,17908263;4,96704006
15,71972903;1,13528860;4,96704006
15,74020903;1,17908263;4,96704006
15,76068903;1,13528860;4,96704006
15,78116903;1,13528860;4,96704006
15,80164903;1,13528860;4,96704006
15,82212903;1,13528860;4,96704006
15,84260903;1,13528860;4,96704006
15,86308903;1,09164703;4,96704006
15,88356903;1,09164703;4,96704006
15,90404903;1,09164703;4,96704006
15,92452903;1,09164703;
15,94500903;1,04785299;4,96704006
15,96548903;1,04785299;4,96704006
15,98596903;1,04785299;4,96704006
16,00644903;1,04785299;4,96704006
16,02692903;1,00405896;4,96704006
16,04740903;1,04785299;4,96704006
16,06788903;1,00405896;4,92309332
16,08836903;1,00405896;4,96704006
16,10884903;1,00405896;
16,12932903;1,00405896;4,96704006
16,14980903;1,00405896;4,96704006
16,17028903;1,00405896;4,96704006
16,19076903;0,96041751;4,96704006
16,21124903;0,96041751;4,96704006
16,23172903;0,96041751;
16,25220902;0,96041751;4,96704006
16,27268902;0,96041751;4,96704006
16,29316902;0,96041751;
16,31364902;0,96041751;4,96704006
16,33412902;0,96041751;4,96704006
16,35460902;0,91662341;4,96704006
16,37508902;0,91662341;4,96704006
16,39556902;0,91662341;4,96704006
16,41604902;0,91662341;4,96704006
16,43652902;0,87282938;4,96704006
16,45700902;0,87282938;4,96704006
16,47748902;0,87282938;4,96704006
16,49796902;0,82918793;4,96704006
16,51844902;0,82918793;4,96704006
16,53892902;0,82918793;4,96704006
16,55940902;0,82918793;4,96704006
16,57988902;0,82918793;4,96704006
16,60036902;0,82918793;4,96704006
16,62084902;0,78539383;4,96704006
16,64132902;0,78539383;
16,66180902;0,78539383;4,96704006
16,68228902;0,78539383;4,96704006
16,70276902;0,78539383;4,96704006
16,72324902;0,78539383;4,96704006
16,74372902;0,78539383;4,96704006
16,76420902;0,74159980;4,96704006
16,78468902;0,74159980;4,96704006
16,80516902;0,74159980;4,96704006
16,82564902;0,74159980;
16,84612902;0,74159980;4,96704006
16,86660902;0,74159980;4,92309332
16,88708902;0,69780570;4,96704006
16,90756902;0,74159980;4,96704006
16,92804902;0,69780570;4,96704006
16,94852902;0,65416425;
16,96900902;0,65416425;4,96704006
16,98948902;0,65416425;4,96704006
17,00996902;0,65416425;4,96704006
17,03044902;0,65416425;4,96704006
17,05092902;0,65416425;
17,07140902;0,65416425;4,96704006
17,09188902;0,61037016;4,96704006
17,11236902;0,61037016;4,96704006
17,13284902;0,56657612;
17,15332902;0,61037016;4,96704006
17,17380902;0,61037016;4,96704006
17,19428902;0,56657612;4,96704006
17,21476902;0,56657612;4,96704006
17,23524902;0,56657612;4,96704006
17,25572902;0,56657612;4,96704006
17,27620902;0,56657612;4,96704006
17,29668902;0,52293468;4,96704006
17,31716902;0,52293468;4,96704006
17,33764902;0,52293468;4,96704006
17,35812902;0,52293468;4,96704006
17,37860902;0,47914061;4,87914658
17,39908902;0,47914061;0,21958068
17,41956902;0,47914061;-0,00015259
17,44004902;0,47914061;-0,00015259
17,46052902;0,47914061;-0,00015259
17,48100902;0,47914061;-0,00015259
17,50148902;0,47914061;-0,00015259
17,52196902;0,43534654;-0,00015259
17,54244902;0,43534654;-0,00015259
17,56292902;0,43534654;-0,00015259
17,58340902;0,43534654;-0,00015259
17,60388902;0,43534654;-0,00015259
17,62436902;0,39170507;-0,00015259
17,64484902;0,39170507;-0,00015259
17,66532902;0,39170507;-0,00015259
17,68580902;0,39170507;-0,00015259
17,70628902;0,39170507;-0,00015259
17,72676902;0,39170507;-0,00015259
17,74724902;0,34791100;-0,00015259
17,76772902;0,34791100;-0,00015259
17,78820902;0,34791100;-0,00015259
17,80868902;0,34791100;-0,00015259
17,82916902;0,30411693;-0,00015259
17,84964902;0,30411693;-0,00015259
17,87012902;0,30411693;-0,00015259
17,89060902;0,30411693;-0,00015259
17,91108901;0,30411693;-0,00015259
17,93156901;0,30411693;-0,00015259
17,95204901;0,26047549;-0,00015259
17,97252901;0,26047549;-0,00015259
17,99300901;0,26047549;-0,00015259
18,01348901;0,26047549;-0,00015259
18,03396901;0,26047549;-0,00015259
18,05444901;0,26047549;-0,00015259
18,07492901;0,21668142;-0,00015259
18,09540901;0,21668142;-0,00015259
18,11588901;0,21668142;-0,00015259
18,13636901;0,21668142;-0,00015259
18,15684901;0,21668142;-0,00015259
18,17732901;0,17288736;-0,00015259
18,19780901;0,17288736;-0,00015259
18,21828901;0,17288736;-0,00015259
18,23876901;0,17288736;-0,00015259
18,25924901;0,12924589;-0,00015259
18,27972901;0,12924589;-0,00015259
18,30020901;0,12924589;-0,00015259
18,32068901;0,12924589;-0,00015259
18,34116901;0,12924589;-0,00015259
18,36164901;0,12924589;-0,00015259
18,38212901;0,08560442;-0,00015259
18,40260901;0,12924589;-0,00015259
18,42308901;0,08560442;-0,00015259
18,44356901;0,08560442;-0,00015259
18,46404901;0,08560442;-0,00015259
18,48452901;0,04181036;-0,00015259
18,50500901;0,08560442;-0,00015259
18,52548901;0,04181036;-0,00015259
18,54596901;0,04181036;-0,00015259
18,56644901;0,04181036;-0,00015259
18,58692901;0,04181036;-0,00015259
18,60740901;0,04181036;-0,00015259
18,62788901;-0,00198370;-0,00015259
18,64836901;-0,00198370;-0,00015259
18,66884901;-0,00198370;-0,00015259
18,68932901;-0,00198370;-0,00015259
18,70980901;-0,00198370;-0,00015259
18,73028901;-0,00198370;-0,00015259
18,75076901;-0,00198370;-0,00015259
18,77124901;0,04181036;-0,00015259
18,79172901;0,04181036;-0,00015259
18,81220901;0,04181036;-0,00015259
18,83268901;0,04181036;-0,00015259
18,85316901;0,04181036;-0,00015259
18,87364901;0,04181036;-0,00015259
18,89412901;0,08560442;-0,00015259
18,91460901;0,08560442;-0,00015259
18,93508901;0,08560442;-0,00015259
18,95556901;0,08560442;-0,00015259
18,97604901;0,08560442;-0,00015259
18,99652901;0,08560442;-0,00015259
19,01700901;0,12924589;-0,00015259
19,03748901;0,12924589;-0,00015259
19,05796901;0,12924589;-0,00015259
19,07844901;0,12924589;-0,00015259
19,09892901;0,12924589;-0,00015259
19,11940901;0,17288736;-0,00015259
19,13988901;0,17288736;-0,00015259
19,16036901;0,17288736;-0,00015259
19,18084901;0,17288736;-0,00015259
19,20132901;0,17288736;-0,00015259
19,22180901;0,21668142;-0,00015259
19,24228901;0,21668142;-0,00015259
19,26276901;0,21668142;-0,00015259
19,28324901;0,26047549;-0,00015259
19,30372901;0,26047549;-0,00015259
19,32420901;0,26047549;-0,00015259
19,34468901;0,26047549;-0,00015259
19,36516901;0,26047549;-0,00015259
19,38564901;0,26047549;-0,00015259
19,40612901;0,26047549;-0,00015259
19,42660901;0,26047549;-0,00015259
19,44708901;0,30411693;-0,00015259
19,46756901;0,30411693;-0,00015259
19,48804901;0,30411693;-0,00015259
19,50852901;0,30411693;-0,00015259
19,52900901;0,30411693;-0,00015259
19,54948900;0,30411693;-0,00015259
19,56996900;0,34791100;-0,00015259
19,59044900;0,34791100;-0,00015259
19,61092900;0,34791100;-0,00015259
19,63140900;0,34791100;-0,00015259
19,65188900;0,39170507;-0,00015259
19,67236900;0,39170507;-0,00015259
19,69284900;0,39170507;-0,00015259
19,71332900;0,39170507;-0,00015259
19,73380900;0,39170507;-0,00015259
19,75428900;0,43534654;-0,00015259
19,77476900;0,43534654;-0,00015259
19,79524900;0,43534654;-0,00015259
19,81572900;0,43534654;-0,00015259
19,83620900;0,43534654;-0,00015259
19,85668900;0,43534654;-0,00015259
19,87716900;0,43534654;-0,00015259
19,89764900;0,47914061;-0,00015259
19,91812900;0,47914061;-0,00015259
19,93860900;0,47914061;-0,00015259
19,95908900;0,47914061;-0,00015259
19,97956900;0,47914061;-0,00015259
20,00004900;0,47914061;-0,00015259
20,02052900;0,52293468;1,84591210
20,04100900;0,52293468;4,92309332
20,06148900;0,52293468;4,92309332
20,08196900;0,52293468;4,96704006
20,10244900;0,56657612;4,96704006
20,12292900;0,56657612;4,96704006
20,14340900;0,56657612;4,96704006
20,16388900;0,56657612;4,96704006
20,18436900;0,56657612;4,96704006
20,20484900;0,56657612;4,96704006
20,22532900;0,61037016;4,96704006
20,24580900;0,61037016;4,96704006
20,26628900;0,61037016;4,92309332
20,28676900;0,61037016;4,96704006
20,30724900;0,61037016;4,96704006
20,32772900;0,61037016;4,96704006
20,34820900;0,65416425;4,96704006
20,36868900;0,65416425;4,96704006
20,38916900;0,65416425;4,96704006
20,40964900;0,65416425;4,96704006
20,43012900;0,65416425;4,96704006
20,45060900;0,69780570;4,96704006
20,47108900;0,65416425;4,96704006
20,49156900;0,69780570;4,96704006
20,51204900;0,69780570;4,96704006
20,53252900;0,69780570;4,96704006
20,55300900;0,74159980;4,96704006
20,57348900;0,74159980;4,96704006
20,59396900;0,74159980;4,96704006
20,61444900;0,74159980;4,96704006
20,63492900;0,74159980;4,96704006
20,65540900;0,78539383;4,96704006
20,67588900;0,78539383;4,96704006
20,69636900;0,78539383;4,96704006
20,71684900;0,78539383;
20,73732900;0,78539383;4,96704006
20,75780900;0,78539383;4,96704006
20,77828900;0,82918793;4,96704006
20,79876900;0,82918793;4,96704006
20,81924900;0,82918793;4,96704006
20,83972900;0,82918793;4,96704006
20,86020900;0,82918793;4,96704006
20,88068900;0,87282938;4,96704006
20,90116900;0,87282938;4,96704006
20,92164900;0,87282938;4,96704006
20,94212900;0,87282938;4,96704006
20,96260900;0,87282938;4,96704006
20,98308900;0,91662341;4,96704006
21,00356900;0,91662341;
21,02404900;0,91662341;
21,04452900;0,91662341;4,96704006
21,06500900;0,91662341;4,96704006
21,08548900;0,96041751;4,96704006
21,10596900;0,96041751;4,96704006
21,12644900;0,96041751;4,96704006
21,14692900;0,96041751;4,96704006
21,16740900;0,96041751;4,96704006
21,18788899;0,96041751;4,96704006
21,20836899;0,96041751;4,96704006
21,22884899;1,00405896;4,96704006
21,24932899;1,00405896;4,96704006
21,26980899;1,00405896;
21,29028899;1,00405896;4,96704006
21,31076899;1,00405896;4,96704006
21,33124899;1,04785299;4,96704006
21,35172899;1,04785299;4,96704006
21,37220899;1,04785299;4,96704006
21,39268899;1,09164703;4,96704006
21,41316899;1,04785299;4,96704006
21,43364899;1,04785299;4,96704006
21,45412899;1,09164703;4,96704006
21,47460899;1,09164703;4,96704006
21,49508899;1,09164703;4,96704006
21,51556899;1,09164703;4,96704006
21,53604899;1,13528860;4,96704006
21,55652899;1,09164703;4,96704006
21,57700899;1,13528860;4,96704006
21,59748899;1,13528860;4,96704006
21,61796899;1,13528860;4,96704006
21,63844899;1,13528860;4,96704006
21,65892899;1,17908263;4,96704006
21,67940899;1,17908263;4,96704006
21,69988899;1,17908263;4,96704006
21,72036899;1,17908263;4,96704006
21,74084899;1,17908263;4,96704006
21,76132899;1,17908263;4,92309332
21,78180899;1,17908263;4,96704006
21,80228899;1,22287667;4,96704006
21,82276899;1,22287667;4,96704006
21,84324899;1,22287667;4,96704006
21,86372899;1,22287667;4,96704006
21,88420899;1,22287667;4,96704006
21,90468899;1,22287667;
21,92516899;1,26651812;4,92309332
21,94564899;1,26651812;4,96704006
21,96612899;1,31031215;4,96704006
21,98660899;1,31031215;4,96704006
22,00708899;1,31031215;4,96704006
22,02756899;1,35410631;4,96704006
22,04804899;1,31031215;4,96704006
22,06852899;1,35410631;4,96704006
22,08900899;1,35410631;4,96704006
22,10948899;1,31031215;4,96704006
22,12996899;1,35410631;4,96704006
22,15044899;1,35410631;4,96704006
22,17092899;1,35410631;4,96704006
22,19140899;1,39774776;4,96704006
22,21188899;1,35410631;4,92309332
22,23236899;1,39774776;4,96704006
22,25284899;1,39774776;4,96704006
22,27332899;1,39774776;4,96704006
22,29380899;1,39774776;4,92309332
22,31428899;1,44154179;4,96704006
22,33476899;1,44154179;4,96704006
22,35524899;1,44154179;
22,37572899;1,48533583;4,96704006
22,39620899;1,48533583;4,92309332
22,41668899;1,48533583;4,96704006
22,43716899;1,48533583;4,96704006
22,45764899;1,48533583;4,96704006
22,47812899;1,48533583;4,96704006
22,49860899;1,48533583;4,92309332
22,51908899;1,52912986;4,96704006
22,53956899;1,52912986;4,96704006
22,56004899;1,52912986;4,96704006
22,58052899;1,52912986;4,96704006
22,60100899;1,52912986;4,96704006
22,62148899;1,52912986;
22,64196899;1,57277143;4,96704006
22,66244899;1,57277143;4,96704006
22,68292899;1,57277143;4,96704006
22,70340899;1,61656547;4,96704006
22,72388899;1,57277143;4,96704006
22,74436899;1,61656547;4,96704006
22,76484899;1,57277143;4,96704006
22,78532899;1,61656547;4,96704006
22,80580899;1,61656547;4,96704006
22,82628899;1,61656547;4,96704006
22,84676898;1,61656547;4,96704006
22,86724898;1,66035950;4,96704006
22,88772898;1,66035950;4,96704006
22,90820898;1,66035950;4,96704006
22,92868898;1,66035950;4,96704006
22,94916898;1,66035950;4,96704006
22,96964898;1,70400095;4,96704006
22,99012898;1,70400095;4,96704006
23,01060898;1,70400095;4,96704006
23,03108898;1,70400095;4,96704006
23,05156898;1,70400095;4,96704006
23,07204898;1,70400095;4,96704006
23,09252898;1,74779499;4,96704006
23,11300898;1,74779499;4,96704006
23,13348898;1,79158914;4,96704006
23,15396898;1,79158914;4,96704006
23,17444898;1,79158914;4,96704006
23,19492898;1,79158914;4,96704006
23,21540898;1,79158914;
23,23588898;1,83523059;4,96704006
23,25636898;1,83523059;4,96704006
23,27684898;1,79158914;4,96704006
23,29732898;1,83523059;4,96704006
23,31780898;1,83523059;
23,33828898;1,87902462;4,96704006
23,35876898;1,83523059;4,96704006
23,37924898;1,83523059;4,96704006
23,39972898;1,87902462;4,96704006
23,42020898;1,87902462;4,96704006
23,44068898;1,87902462;4,96704006
23,46116898;1,87902462;4,96704006
23,48164898;1,87902462;4,96704006
23,50212898;1,87902462;4,96704006
23,52260898;1,92281866;4,96704006
23,54308898;1,92281866;4,96704006
23,56356898;1,92281866;4,96704006
23,58404898;1,92281866;
23,60452898;1,92281866;4,96704006
23,62500898;1,92281866;4,96704006
23,64548898;1,96646011;4,96704006
23,66596898;1,96646011;4,92309332
23,68644898;1,96646011;4,96704006
23,70692898;1,96646011;4,96704006
23,72740898;1,96646011;4,96704006
23,74788898;1,96646011;4,96704006
23,76836898;1,96646011;4,96704006
23,78884898;1,92281866;4,96704006
23,80932898;1,92281866;4,96704006
23,82980898;1,92281866;4,96704006
23,85028898;1,92281866;4,96704006
23,87076898;1,87902462;4,96704006
23,89124898;1,87902462;4,96704006
23,91172898;1,87902462;4,96704006
23,93220898;1,87902462;4,96704006
23,95268898;1,87902462;4,96704006
23,97316898;1,87902462;4,96704006
23,99364898;1,87902462;4,96704006
24,01412898;1,87902462;4,96704006
24,03460898;1,83523059;4,96704006
24,05508898;1,83523059;4,96704006
