Temps;Canal A;Canal B
(ms);(V);(V)

42,07143364;1,54210000;5,09384400
42,11239364;1,58620000;5,09384400
42,15335364;1,58620000;5,09384400
42,19431364;1,58620000;5,09384400
42,23527364;1,63029900;5,09384400
42,27623364;1,63029900;5,09384400
42,31719364;1,63029900;5,09384400
42,35815364;1,63029900;5,09384400
42,39911364;1,67439800;5,09384400
42,44007364;1,67439800;5,09384400
42,48103364;1,71849700;5,09384400
42,52199364;1,71849700;5,09384400
42,56295364;1,76259600;5,09384400
42,60391364;1,76259600;5,09384400
42,64487364;1,80669600;5,09384400
42,68583364;1,80669600;5,09384400
42,72679364;1,80669600;5,09384400
42,76775364;1,80669600;5,09384400
42,80871364;1,85079500;5,09384400
42,84967364;1,85079500;5,09384400
42,89063364;1,85079500;5,09384400
42,93159364;1,89489400;5,09384400
42,97255364;1,89489400;5,09384400
43,01351364;1,93899300;5,09384400
43,05447364;1,93899300;5,09384400
43,09543364;1,93899300;5,09384400
43,13639364;1,98309300;5,09384400
43,17735364;1,98309300;5,09384400
43,21831364;1,98309300;5,09384400
43,25927364;1,98309300;5,09384400
43,30023364;1,93899300;5,09384400
43,34119364;1,93899300;5,09384400
43,38215364;1,89489400;5,09384400
43,42311364;1,89489400;5,09384400
43,46407363;1,89489400;5,09384400
43,50503363;1,85079500;5,09384400
43,54599363;1,85079500;5,09384400
43,58695363;1,80669600;5,09384400
43,62791363;1,80669600;5,09384400
43,66887363;1,80669600;5,09384400
43,70983363;1,80669600;5,09384400
43,75079363;1,76259600;5,09384400
43,79175363;1,76259600;5,09384400
43,83271363;1,76259600;5,09384400
43,87367363;1,71849700;5,09384400
43,91463363;1,67439800;5,09384400
43,95559363;1,67439800;5,09384400
43,99655363;1,67439800;5,09384400
44,03751363;1,63029900;5,09384400
44,07847363;1,63029900;5,09384400
44,11943363;1,63029900;5,09384400
44,16039363;1,58620000;5,09384400
44,20135363;1,58620000;5,09384400
44,24231363;1,58620000;5,09384400
44,28327363;1,54210000;5,09384400
44,32423363;1,54210000;5,09384400
44,36519363;1,49800100;5,09384400
44,40615363;1,49800100;5,09384400
44,44711363;1,45390200;5,09384400
44,48807363;1,45390200;5,09384400
44,52903363;1,45390200;5,09384400
44,56999363;1,45390200;5,09384400
44,61095363;1,45390200;5,09384400
44,65191363;1,40965000;5,09384400
44,69287363;1,40965000;5,09384400
44,73383363;1,36555100;5,09384400
44,77479363;1,36555100;5,09384400
44,81575363;1,32145100;5,09384400
44,85671363;1,32145100;5,09384400
44,89767363;1,27735200;5,09384400
44,93863363;1,27735200;5,09384400
44,97959363;1,27735200;5,09384400
45,02055363;1,27735200;5,09384400
45,06151363;1,27735200;5,09384400
45,10247362;1,23325300;5,09384400
45,14343362;1,23325300;5,09384400
45,18439362;1,23325300;5,09384400
45,22535362;1,18915400;5,09384400
45,26631362;1,18915400;5,09384400
45,30727362;1,14505400;5,09384400
45,34823362;1,14505400;5,09384400
45,38919362;1,10095500;5,09384400
45,43015362;1,10095500;5,09384400
45,47111362;1,10095500;5,09384400
45,51207362;1,10095500;5,09384400
45,55303362;1,05685600;5,09384400
45,59399362;1,05685600;5,00442500
45,63495362;1,01275700;5,00442500
45,67591362;1,01275700;4,82558700
45,71687362;0,96865750;4,73616700
45,75783362;0,92455820;4,73616700
45,79879362;0,92455820;4,64674800
45,83975362;0,92455820;4,55732900
45,88071362;0,92455820;4,46791000
45,92167362;0,92455820;4,37849000
45,96263362;0,88045900;4,37849000
46,00359362;0,88045900;4,19934700
46,04455362;0,83635970;4,10992800
46,08551362;0,83635970;4,10992800
46,12647362;0,83635970;4,02050800
46,16743362;0,79226050;3,93108900
46,20839362;0,79226050;3,75225100
46,24935362;0,74816130;3,75225100
46,29031362;0,74816130;3,66283200
46,33127362;0,74816130;3,57341200
46,37223362;0,74816130;3,48399300
46,41319362;0,70390940;3,39457400
46,45415362;0,70390940;3,39457400
46,49511362;0,65981020;3,30515500
46,53607362;0,65981020;3,21543000
46,57703362;0,65981020;3,12601100
46,61799362;0,61571090;3,03659200
46,65895362;0,57161170;2,94717200
46,69991362;0,57161170;2,85775300
46,74087361;0,57161170;2,76833400
46,78183361;0,57161170;2,67891500
46,82279361;0,57161170;2,58949500
46,86375361;0,52751240;2,58949500
46,90471361;0,48341320;2,50007600
46,94567361;0,48341320;2,41065700
46,98663361;0,48341320;2,32093300
47,02759361;0,48341320;2,23151400
47,06855361;0,43931390;2,23151400
47,10951361;0,39521470;2,05267500
47,15047361;0,39521470;1,96325600
47,19143361;0,39521470;1,87383700
47,23239361;0,39521470;1,87383700
47,27335361;0,35111550;1,78441700
47,31431361;0,35111550;1,69499800
47,35527361;0,35111550;1,60557900
47,39623361;0,30701620;1,51616000
47,43719361;0,30701620;1,42674000
47,47815361;0,26291700;1,42674000
47,51911361;0,26291700;1,24759700
47,56007361;0,21881770;1,15817700
47,60103361;0,21881770;1,15817700
47,64199361;0,21881770;0,97933890
47,68295361;0,21881770;0,88991980
47,72391361;0,17471850;0,88991980
47,76487361;0,17471850;0,80050050
47,80583361;0,13061920;0,71108130
47,84679361;0,13061920;0,62166200
47,88775361;0,13061920;0,53224280
47,92871361;0,08651997;0,44282360
47,96967361;0,08651997;0,35340430
48,01063361;0,04242073;0,35340430
48,05159361;0,04242073;0,26398510
48,09255361;0,04242073;0,17456590
48,13351361;0,04242073;0,08514664
48,17447361;0,04242073;-0,00427259
48,21543361;-0,00167852;0,08514664
48,25639361;0,04242073;0,08514664
48,29735361;0,04242073;0,17456590
48,33831361;0,04242073;0,26398510
48,37927360;0,08651997;0,35340430
48,42023360;0,08651997;0,44282360
48,46119360;0,13061920;0,53224280
48,50215360;0,13061920;0,62166200
48,54311360;0,13061920;0,71108130
48,58407360;0,17471850;0,80050050
48,62503360;0,17471850;0,80050050
48,66599360;0,17471850;0,88991980
48,70695360;0,21881770;1,06875800
48,74791360;0,21881770;1,06875800
48,78887360;0,21881770;1,15817700
48,82983360;0,26291700;1,24759700
48,87079360;0,26291700;1,24759700
48,91175360;0,30701620;1,42674000
48,95271360;0,30701620;1,51616000
48,99367360;0,30701620;1,60557900
49,03463360;0,35111550;1,69499800
49,07559360;0,35111550;1,69499800
49,11655360;0,35111550;1,78441700
49,15751360;0,39521470;1,87383700
49,19847360;0,39521470;1,96325600
49,23943360;0,39521470;1,96325600
49,28039360;0,39521470;2,14209400
49,32135360;0,43931390;2,23151400
49,36231360;0,48341320;2,32093300
49,40327360;0,48341320;2,32093300
49,44423360;0,48341320;2,41065700
49,48519360;0,52751240;2,50007600
49,52615360;0,52751240;2,58949500
49,56711360;0,52751240;2,67891500
49,60807360;0,57161170;2,76833400
49,64903360;0,57161170;2,85775300
49,68999360;0,57161170;2,94717200
49,73095360;0,61571090;2,94717200
49,77191360;0,61571090;3,03659200
49,81287360;0,65981020;3,12601100
49,85383360;0,65981020;3,30515500
49,89479360;0,70390940;3,39457400
49,93575360;0,70390940;3,39457400
49,97671360;0,74816130;3,48399300
50,01767359;0,74816130;3,57341200
